"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"10/26/1999","AQS","060290014","1","52.7","ug/m3 LC","143","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/27/1999","AQS","060290014","1","45.4","ug/m3 LC","125","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/28/1999","AQS","060290014","1","25.2","ug/m3 LC","79","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/30/1999","AQS","060290014","1","15.9","ug/m3 LC","59","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/31/1999","AQS","060290014","1","28.8","ug/m3 LC","86","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/01/1999","AQS","060290014","1","41.3","ug/m3 LC","115","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/02/1999","AQS","060290014","1","46.9","ug/m3 LC","129","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/04/1999","AQS","060290014","1","45","ug/m3 LC","124","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/06/1999","AQS","060290014","1","43.3","ug/m3 LC","120","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/07/1999","AQS","060290014","1","19.2","ug/m3 LC","66","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/08/1999","AQS","060290014","1","5.9","ug/m3 LC","25","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/14/1999","AQS","060290014","1","115.4","ug/m3 LC","182","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/20/1999","AQS","060290014","1","23.4","ug/m3 LC","75","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/21/1999","AQS","060290014","1","15.6","ug/m3 LC","58","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/24/1999","AQS","060290014","1","59.3","ug/m3 LC","153","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/25/1999","AQS","060290014","1","79.5","ug/m3 LC","163","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/26/1999","AQS","060290014","1","82.8","ug/m3 LC","165","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/27/1999","AQS","060290014","1","91.8","ug/m3 LC","170","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/28/1999","AQS","060290014","1","91.3","ug/m3 LC","169","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/29/1999","AQS","060290014","1","92.9","ug/m3 LC","170","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/30/1999","AQS","060290014","1","37","ug/m3 LC","105","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/01/1999","AQS","060290014","1","10","ug/m3 LC","42","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/02/1999","AQS","060290014","1","23.6","ug/m3 LC","75","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/03/1999","AQS","060290014","1","18","ug/m3 LC","63","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/04/1999","AQS","060290014","1","37.5","ug/m3 LC","106","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/05/1999","AQS","060290014","1","40","ug/m3 LC","112","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/06/1999","AQS","060290014","1","55.9","ug/m3 LC","151","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/07/1999","AQS","060290014","1","58.2","ug/m3 LC","152","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/08/1999","AQS","060290014","1","30.8","ug/m3 LC","90","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/09/1999","AQS","060290014","1","37","ug/m3 LC","105","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/10/1999","AQS","060290014","1","28","ug/m3 LC","84","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/11/1999","AQS","060290014","1","41.3","ug/m3 LC","115","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/12/1999","AQS","060290014","1","62.6","ug/m3 LC","155","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/13/1999","AQS","060290014","1","54.2","ug/m3 LC","147","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/15/1999","AQS","060290014","1","51.1","ug/m3 LC","139","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/16/1999","AQS","060290014","1","65.8","ug/m3 LC","156","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/17/1999","AQS","060290014","1","89.8","ug/m3 LC","169","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/18/1999","AQS","060290014","1","99.3","ug/m3 LC","174","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/19/1999","AQS","060290014","1","85.8","ug/m3 LC","167","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/20/1999","AQS","060290014","1","78.1","ug/m3 LC","163","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/21/1999","AQS","060290014","1","80","ug/m3 LC","164","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/22/1999","AQS","060290014","1","73.1","ug/m3 LC","160","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/23/1999","AQS","060290014","1","72.4","ug/m3 LC","160","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/24/1999","AQS","060290014","1","97.4","ug/m3 LC","173","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/25/1999","AQS","060290014","1","134.1","ug/m3 LC","192","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/26/1999","AQS","060290014","1","89.3","ug/m3 LC","168","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/27/1999","AQS","060290014","1","70.7","ug/m3 LC","159","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/29/1999","AQS","060290014","1","71.5","ug/m3 LC","159","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/30/1999","AQS","060290014","1","59.4","ug/m3 LC","153","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/31/1999","AQS","060290014","1","79.2","ug/m3 LC","163","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"02/05/1999","AQS","060290014","2","80.3","ug/m3 LC","164","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"02/11/1999","AQS","060290014","2","10","ug/m3 LC","42","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"02/23/1999","AQS","060290014","2","26.4","ug/m3 LC","81","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"03/01/1999","AQS","060290014","2","25.5","ug/m3 LC","79","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"03/07/1999","AQS","060290014","2","35.1","ug/m3 LC","99","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"03/13/1999","AQS","060290014","2","22.1","ug/m3 LC","72","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"03/19/1999","AQS","060290014","2","7.4","ug/m3 LC","31","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"03/25/1999","AQS","060290014","2","8.1","ug/m3 LC","34","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"04/06/1999","AQS","060290014","2","5","ug/m3 LC","21","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"04/12/1999","AQS","060290014","2","7.2","ug/m3 LC","30","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"04/18/1999","AQS","060290014","2","15.9","ug/m3 LC","59","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"04/24/1999","AQS","060290014","2","8.6","ug/m3 LC","36","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"04/30/1999","AQS","060290014","2","14.5","ug/m3 LC","56","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"05/06/1999","AQS","060290014","2","17.9","ug/m3 LC","63","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"05/12/1999","AQS","060290014","2","9.9","ug/m3 LC","41","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"05/18/1999","AQS","060290014","2","9.5","ug/m3 LC","40","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"05/24/1999","AQS","060290014","2","15","ug/m3 LC","57","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"05/30/1999","AQS","060290014","2","8.7","ug/m3 LC","36","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"06/05/1999","AQS","060290014","2","12.2","ug/m3 LC","51","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"06/11/1999","AQS","060290014","2","13.5","ug/m3 LC","54","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"06/17/1999","AQS","060290014","2","14.9","ug/m3 LC","57","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"06/23/1999","AQS","060290014","2","15.6","ug/m3 LC","58","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"06/29/1999","AQS","060290014","2","14.8","ug/m3 LC","57","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"07/05/1999","AQS","060290014","2","15","ug/m3 LC","57","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"07/11/1999","AQS","060290014","2","15.8","ug/m3 LC","59","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"07/17/1999","AQS","060290014","2","9.4","ug/m3 LC","39","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"07/23/1999","AQS","060290014","2","10.1","ug/m3 LC","42","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"07/29/1999","AQS","060290014","2","11.2","ug/m3 LC","47","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"08/04/1999","AQS","060290014","2","11","ug/m3 LC","46","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"08/10/1999","AQS","060290014","2","9.2","ug/m3 LC","38","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"08/22/1999","AQS","060290014","2","14.9","ug/m3 LC","57","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"08/28/1999","AQS","060290014","2","12.4","ug/m3 LC","52","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/03/1999","AQS","060290014","2","13.7","ug/m3 LC","54","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/09/1999","AQS","060290014","2","13.3","ug/m3 LC","54","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/15/1999","AQS","060290014","2","25.9","ug/m3 LC","80","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/27/1999","AQS","060290014","2","19.2","ug/m3 LC","66","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/03/1999","AQS","060290014","2","24.1","ug/m3 LC","76","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/09/1999","AQS","060290014","2","21.8","ug/m3 LC","71","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/15/1999","AQS","060290014","2","28.2","ug/m3 LC","85","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/21/1999","AQS","060290014","2","37.3","ug/m3 LC","105","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/27/1999","AQS","060290014","2","49.8","ug/m3 LC","136","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/02/1999","AQS","060290014","2","45.6","ug/m3 LC","126","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/11/1999","AQS","060290014","2","79.8","ug/m3 LC","164","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/12/1999","AQS","060290014","2","103.2","ug/m3 LC","176","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/13/1999","AQS","060290014","2","134.8","ug/m3 LC","192","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/14/1999","AQS","060290014","2","111.3","ug/m3 LC","180","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/15/1999","AQS","060290014","2","50.9","ug/m3 LC","139","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/16/1999","AQS","060290014","2","34.5","ug/m3 LC","98","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/18/1999","AQS","060290014","2","30.3","ug/m3 LC","89","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/20/1999","AQS","060290014","2","21.5","ug/m3 LC","71","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/26/1999","AQS","060290014","2","83.7","ug/m3 LC","166","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/02/1999","AQS","060290014","2","23.3","ug/m3 LC","75","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/08/1999","AQS","060290014","2","24.4","ug/m3 LC","77","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/20/1999","AQS","060290014","2","79.8","ug/m3 LC","164","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/26/1999","AQS","060290014","2","88.9","ug/m3 LC","168","Bakersfield-California","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/03/1999","AQS","060290014","7","49","ug/m3 LC","134","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/06/1999","AQS","060290014","7","43","ug/m3 LC","119","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/09/1999","AQS","060290014","7","73","ug/m3 LC","160","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/12/1999","AQS","060290014","7","75","ug/m3 LC","161","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/15/1999","AQS","060290014","7","93","ug/m3 LC","170","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/18/1999","AQS","060290014","7","18","ug/m3 LC","63","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/21/1999","AQS","060290014","7","17","ug/m3 LC","61","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/24/1999","AQS","060290014","7","8","ug/m3 LC","33","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/27/1999","AQS","060290014","7","30","ug/m3 LC","89","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/30/1999","AQS","060290014","7","32","ug/m3 LC","93","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"02/02/1999","AQS","060290014","7","32","ug/m3 LC","93","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"02/05/1999","AQS","060290014","7","68","ug/m3 LC","157","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"02/08/1999","AQS","060290014","7","7","ug/m3 LC","29","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"02/11/1999","AQS","060290014","7","10","ug/m3 LC","42","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"02/17/1999","AQS","060290014","7","23","ug/m3 LC","74","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"02/20/1999","AQS","060290014","7","20","ug/m3 LC","68","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"02/23/1999","AQS","060290014","7","24","ug/m3 LC","76","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"02/26/1999","AQS","060290014","7","13","ug/m3 LC","53","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"03/01/1999","AQS","060290014","7","22","ug/m3 LC","72","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"03/04/1999","AQS","060290014","7","11","ug/m3 LC","46","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"03/07/1999","AQS","060290014","7","10","ug/m3 LC","42","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"03/10/1999","AQS","060290014","7","9","ug/m3 LC","38","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"03/13/1999","AQS","060290014","7","18","ug/m3 LC","63","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"03/16/1999","AQS","060290014","7","5","ug/m3 LC","21","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"03/19/1999","AQS","060290014","7","6","ug/m3 LC","25","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"03/22/1999","AQS","060290014","7","7","ug/m3 LC","29","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"03/28/1999","AQS","060290014","7","11","ug/m3 LC","46","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"03/31/1999","AQS","060290014","7","6","ug/m3 LC","25","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"04/03/1999","AQS","060290014","7","9","ug/m3 LC","38","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
